code;name;url
PA0000249;Amfotericina B;https://pe.ivademecum.com/principio-activo-amfotericina-b.html
PA0000250;Amifostina;https://pe.ivademecum.com/principio-activo-amifostina.html
PA0000251;Amikacina;https://pe.ivademecum.com/principio-activo-amikacina.html
PA0000261;Aminoácidos;https://pe.ivademecum.com/principio-activo-aminoacidos.html
PA0000265;Aminofilina;https://pe.ivademecum.com/principio-activo-aminofilina.html
PA0000271;Amiodarona;https://pe.ivademecum.com/principio-activo-amiodarona.html
PA0000272;Amisulprida;https://pe.ivademecum.com/principio-activo-amisulprida.html
PA0000273;Amitriptilina;https://pe.ivademecum.com/principio-activo-amitriptilina.html
PA0000274;Amlodipina;https://pe.ivademecum.com/principio-activo-amlodipina.html
PA0000289;Amorolfina;https://pe.ivademecum.com/principio-activo-amorolfina.html
PA0000291;Amoxicilina;https://pe.ivademecum.com/principio-activo-amoxicilina.html
PA0000292;Amoxicilina + ácido clavulánico;https://pe.ivademecum.com/principio-activo-amoxicilina-acido-clavulanico.html
PA0000293;Amoxicilina + sulbactam;https://pe.ivademecum.com/principio-activo-amoxicilina-sulbactam.html
PA0000294;Ampicilina;https://pe.ivademecum.com/principio-activo-ampicilina.html
PA0000297;Ampicilina + sulbactam;https://pe.ivademecum.com/principio-activo-ampicilina-sulbactam.html
PA0000314;Anastrozol;https://pe.ivademecum.com/principio-activo-anastrozol.html
PA0000334;Anidulafungina;https://pe.ivademecum.com/principio-activo-anidulafungina.html
PA0004117;Antipirina;https://pe.ivademecum.com/principio-activo-antipirina.html
PA0000418;Apixabán;https://pe.ivademecum.com/principio-activo-apixaban.html
PA0000422;Aprepitant;https://pe.ivademecum.com/principio-activo-aprepitant.html
PA0000434;Arginina;https://pe.ivademecum.com/principio-activo-arginina.html
PA0000437;Aripiprazol;https://pe.ivademecum.com/principio-activo-aripiprazol.html
PA0000445;Ascórbico ácido;https://pe.ivademecum.com/principio-activo-ascorbico-acido.html
PA0000449;Asparaginasa;https://pe.ivademecum.com/principio-activo-asparaginasa.html
PA0000462;Atenolol;https://pe.ivademecum.com/principio-activo-atenolol.html
PA0000463;Atomoxetina;https://pe.ivademecum.com/principio-activo-atomoxetina.html
PA0000464;Atorvastatina;https://pe.ivademecum.com/principio-activo-atorvastatina.html
PA0000469;Atracurio;https://pe.ivademecum.com/principio-activo-atracurio.html
PA0000470;Atropina;https://pe.ivademecum.com/principio-activo-atropina.html
PA0000481;Azacitidina;https://pe.ivademecum.com/principio-activo-azacitidina.html
PA0000489;Azatioprina;https://pe.ivademecum.com/principio-activo-azatioprina.html
PA0000490;Azelaico ácido;https://pe.ivademecum.com/principio-activo-azelaico-acido.html
PA0000491;Azelastina;https://pe.ivademecum.com/principio-activo-azelastina.html
PA0000495;Azitromicina;https://pe.ivademecum.com/principio-activo-azitromicina.html
PA0000498;Aztreonam;https://pe.ivademecum.com/principio-activo-aztreonam.html
PA0000500;Azufre;https://pe.ivademecum.com/principio-activo-azufre.html
PA0000506;Bacitracina;https://pe.ivademecum.com/principio-activo-bacitracina.html
PA0000507;Baclofeno;https://pe.ivademecum.com/principio-activo-baclofeno.html
PA0000523;Bario sulfato;https://pe.ivademecum.com/principio-activo-bario-sulfato.html
PA0000525;Basiliximab;https://pe.ivademecum.com/principio-activo-basiliximab.html
PA0000530;Beclometasona;https://pe.ivademecum.com/principio-activo-beclometasona.html
PA0000539;Benazepril;https://pe.ivademecum.com/principio-activo-benazepril.html
PA0000543;Bencidamina;https://pe.ivademecum.com/principio-activo-bencidamina.html
PA0000545;Bencilo benzoato;https://pe.ivademecum.com/principio-activo-bencilo-benzoato.html
PA0000549;Bendamustina;https://pe.ivademecum.com/principio-activo-bendamustina.html
PA0000562;Benzalconio cloruro;https://pe.ivademecum.com/principio-activo-benzalconio-cloruro.html
PA0000567;Benzocaína;https://pe.ivademecum.com/principio-activo-benzocaina.html
PA0000571;Benzoílo peróxido;https://pe.ivademecum.com/principio-activo-benzoilo-peroxido.html
PA0000577;Beractanto;https://pe.ivademecum.com/principio-activo-beractanto.html
PA0000583;Beta caroteno;https://pe.ivademecum.com/principio-activo-beta-caroteno.html
PA0000588;Betahistina;https://pe.ivademecum.com/principio-activo-betahistina.html
PA0000590;Betametasona;https://pe.ivademecum.com/principio-activo-betametasona.html
PA0000602;Betaxolol;https://pe.ivademecum.com/principio-activo-betaxolol.html
PA0000603;Bevacizumab;https://pe.ivademecum.com/principio-activo-bevacizumab.html
PA0000605;Bezafibrato;https://pe.ivademecum.com/principio-activo-bezafibrato.html
PA0000609;Bicalutamida;https://pe.ivademecum.com/principio-activo-bicalutamida.html
PA0000617;Bilastina;https://pe.ivademecum.com/principio-activo-bilastina.html
PA0000618;Bimatoprost;https://pe.ivademecum.com/principio-activo-bimatoprost.html
PA0000624;Biotina;https://pe.ivademecum.com/principio-activo-biotina.html
PA0000625;Biperideno;https://pe.ivademecum.com/principio-activo-biperideno.html
PA0000627;Bisacodilo;https://pe.ivademecum.com/principio-activo-bisacodilo.html
PA0000641;Bisoprolol;https://pe.ivademecum.com/principio-activo-bisoprolol.html
PA0000647;Bleomicina;https://pe.ivademecum.com/principio-activo-bleomicina.html
PA0000655;Boceprevir;https://pe.ivademecum.com/principio-activo-boceprevir.html
PA0000666;Bortezomib;https://pe.ivademecum.com/principio-activo-bortezomib.html
PA0000667;Bosentano;https://pe.ivademecum.com/principio-activo-bosentano.html
PA0000671;Brimonidina;https://pe.ivademecum.com/principio-activo-brimonidina.html
PA0000672;Brinzolamida;https://pe.ivademecum.com/principio-activo-brinzolamida.html
PA0000673;Bromazepam;https://pe.ivademecum.com/principio-activo-bromazepam.html
PA0000676;Bromfenaco;https://pe.ivademecum.com/principio-activo-bromfenaco.html
PA0000678;Bromhexina;https://pe.ivademecum.com/principio-activo-bromhexina.html
PA0000680;Bromocriptina;https://pe.ivademecum.com/principio-activo-bromocriptina.html
PA0000699;Budesónida;https://pe.ivademecum.com/principio-activo-budesonida.html
PA0000706;Bumetanida;https://pe.ivademecum.com/principio-activo-bumetanida.html
PA0000708;Bupivacaína;https://pe.ivademecum.com/principio-activo-bupivacaina.html
PA0000709;Buprenorfina;https://pe.ivademecum.com/principio-activo-buprenorfina.html
PA0000710;Bupropión;https://pe.ivademecum.com/principio-activo-bupropion.html
PA0000727;Butoconazol;https://pe.ivademecum.com/principio-activo-butoconazol.html
PA0000733;Cabazitaxel;https://pe.ivademecum.com/principio-activo-cabazitaxel.html
PA0000734;Cabergolina;https://pe.ivademecum.com/principio-activo-cabergolina.html
PA0000738;Cafeína;https://pe.ivademecum.com/principio-activo-cafeina.html
PA0000746;Calcio;https://pe.ivademecum.com/principio-activo-calcio.html
PA0000761;Calcio dobesilato;https://pe.ivademecum.com/principio-activo-calcio-dobesilato.html
PA0000768;Calcio gluconato;https://pe.ivademecum.com/principio-activo-calcio-gluconato.html
PA0000789;Calcitonina;https://pe.ivademecum.com/principio-activo-calcitonina.html
PA0000790;Calcitriol;https://pe.ivademecum.com/principio-activo-calcitriol.html
PA0000798;Candesartán cilexetil;https://pe.ivademecum.com/principio-activo-candesartan-cilexetil.html
PA0000809;Capecitabina;https://pe.ivademecum.com/principio-activo-capecitabina.html
PA0000813;Captopril;https://pe.ivademecum.com/principio-activo-captopril.html
PA0000815;Carbamazepina;https://pe.ivademecum.com/principio-activo-carbamazepina.html
PA0000820;Carbenoxolona;https://pe.ivademecum.com/principio-activo-carbenoxolona.html
PA0000822;Carbetocina;https://pe.ivademecum.com/principio-activo-carbetocina.html
PA0000825;Carbocisteína;https://pe.ivademecum.com/principio-activo-carbocisteina.html
PA0000826;Carbón activado;https://pe.ivademecum.com/principio-activo-carbon-activado.html
PA0000830;Carboplatino;https://pe.ivademecum.com/principio-activo-carboplatino.html
PA0000838;Carisoprodol;https://pe.ivademecum.com/principio-activo-carisoprodol.html
PA0000839;Carmustina;https://pe.ivademecum.com/principio-activo-carmustina.html
PA0000840;Carnitina;https://pe.ivademecum.com/principio-activo-carnitina.html
PA0000846;Carteolol;https://pe.ivademecum.com/principio-activo-carteolol.html
PA0000851;Carvedilol;https://pe.ivademecum.com/principio-activo-carvedilol.html
PA0000854;Caspofungina acetato;https://pe.ivademecum.com/principio-activo-caspofungina-acetato.html
PA0000866;Cefaclor;https://pe.ivademecum.com/principio-activo-cefaclor.html
PA0000867;Cefadroxilo;https://pe.ivademecum.com/principio-activo-cefadroxilo.html
PA0000868;Cefalexina;https://pe.ivademecum.com/principio-activo-cefalexina.html
PA0000871;Cefalotina;https://pe.ivademecum.com/principio-activo-cefalotina.html
PA0000874;Cefazolina;https://pe.ivademecum.com/principio-activo-cefazolina.html
PA0000875;Cefdinir;https://pe.ivademecum.com/principio-activo-cefdinir.html
PA0000877;Cefepima;https://pe.ivademecum.com/principio-activo-cefepima.html
PA0000879;Cefixima;https://pe.ivademecum.com/principio-activo-cefixima.html
PA0000883;Cefoperazona;https://pe.ivademecum.com/principio-activo-cefoperazona.html
PA0000884;Cefotaxima;https://pe.ivademecum.com/principio-activo-cefotaxima.html
PA0000888;Cefpodoxima;https://pe.ivademecum.com/principio-activo-cefpodoxima.html
PA0000889;Cefprozil;https://pe.ivademecum.com/principio-activo-cefprozil.html
PA0000890;Cefradina;https://pe.ivademecum.com/principio-activo-cefradina.html
PA0000892;Ceftazidima;https://pe.ivademecum.com/principio-activo-ceftazidima.html
PA0000895;Ceftriaxona;https://pe.ivademecum.com/principio-activo-ceftriaxona.html
PA0000896;Cefuroxima;https://pe.ivademecum.com/principio-activo-cefuroxima.html
PA0000897;Celecoxib;https://pe.ivademecum.com/principio-activo-celecoxib.html
PA0000914;Cetirizina;https://pe.ivademecum.com/principio-activo-cetirizina.html
PA0000917;Cetrimida;https://pe.ivademecum.com/principio-activo-cetrimida.html
PA0000928;Cianocobalamina;https://pe.ivademecum.com/principio-activo-cianocobalamina.html
PA0000934;Ciclobenzaprina;https://pe.ivademecum.com/principio-activo-ciclobenzaprina.html
PA0000938;Ciclofosfamida;https://pe.ivademecum.com/principio-activo-ciclofosfamida.html
PA0000943;Ciclopirox;https://pe.ivademecum.com/principio-activo-ciclopirox.html
PA0000946;Ciclosporina;https://pe.ivademecum.com/principio-activo-ciclosporina.html
PA0000951;Cilazapril;https://pe.ivademecum.com/principio-activo-cilazapril.html
PA0000952;Cilostazol;https://pe.ivademecum.com/principio-activo-cilostazol.html
PA0000959;Cinarizina;https://pe.ivademecum.com/principio-activo-cinarizina.html
PA0004745;Cincocaína;https://pe.ivademecum.com/principio-activo-cincocaina.html
PA0000967;Cinitaprida;https://pe.ivademecum.com/principio-activo-cinitaprida.html
PA0000970;Ciprofibrato;https://pe.ivademecum.com/principio-activo-ciprofibrato.html
PA0000971;Ciprofloxacina;https://pe.ivademecum.com/principio-activo-ciprofloxacina.html
PA0000972;Ciproheptadina;https://pe.ivademecum.com/principio-activo-ciproheptadina.html
PA0000973;Ciproterona;https://pe.ivademecum.com/principio-activo-ciproterona.html
PA0000977;Cisatracurio;https://pe.ivademecum.com/principio-activo-cisatracurio.html
PA0000978;Cisplatino;https://pe.ivademecum.com/principio-activo-cisplatino.html
PA0000980;Cisteína;https://pe.ivademecum.com/principio-activo-cisteina.html
PA0000982;Citalopram;https://pe.ivademecum.com/principio-activo-citalopram.html
PA0000983;Citarabina;https://pe.ivademecum.com/principio-activo-citarabina.html
PA0000984;Citicolina;https://pe.ivademecum.com/principio-activo-citicolina.html
PA0000989;Cítrico ácido;https://pe.ivademecum.com/principio-activo-citrico-acido.html
PA0000995;Claritromicina;https://pe.ivademecum.com/principio-activo-claritromicina.html
PA0000997;Clavulánico ácido;https://pe.ivademecum.com/principio-activo-clavulanico-acido.html
PA0001002;Clenbuterol;https://pe.ivademecum.com/principio-activo-clenbuterol.html
PA0001003;Clidinio;https://pe.ivademecum.com/principio-activo-clidinio.html
PA0001005;Clindamicina;https://pe.ivademecum.com/principio-activo-clindamicina.html
PA0001006;Clioquinol;https://pe.ivademecum.com/principio-activo-clioquinol.html
PA0001007;Clobazam;https://pe.ivademecum.com/principio-activo-clobazam.html
PA0001009;Clobetasol;https://pe.ivademecum.com/principio-activo-clobetasol.html
PA0001011;Clobutinol;https://pe.ivademecum.com/principio-activo-clobutinol.html
PA0001014;Clodrónico ácido;https://pe.ivademecum.com/principio-activo-clodronico-acido.html
PA0001015;Clofarabina;https://pe.ivademecum.com/principio-activo-clofarabina.html
PA0001020;Clomifeno citrato;https://pe.ivademecum.com/principio-activo-clomifeno-citrato.html
PA0001021;Clomipramina;https://pe.ivademecum.com/principio-activo-clomipramina.html
PA0001022;Clonazepam;https://pe.ivademecum.com/principio-activo-clonazepam.html
PA0001023;Clonidina;https://pe.ivademecum.com/principio-activo-clonidina.html
PA0001025;Cloperastina;https://pe.ivademecum.com/principio-activo-cloperastina.html
PA0001026;Clopidogrel;https://pe.ivademecum.com/principio-activo-clopidogrel.html
PA0001031;Cloranfenicol;https://pe.ivademecum.com/principio-activo-cloranfenicol.html
PA0001034;Clordiazepóxido;https://pe.ivademecum.com/principio-activo-clordiazepoxido.html
PA0001038;Clorfeniramina;https://pe.ivademecum.com/principio-activo-clorfeniramina.html
PA0001041;Clorhexidina;https://pe.ivademecum.com/principio-activo-clorhexidina.html
PA0001043;Clormadinona;https://pe.ivademecum.com/principio-activo-clormadinona.html
PA0001055;Cloroquina;https://pe.ivademecum.com/principio-activo-cloroquina.html
PA0001061;Clorpromazina;https://pe.ivademecum.com/principio-activo-clorpromazina.html
PA0001062;Clorpropamida;https://pe.ivademecum.com/principio-activo-clorpropamida.html
PA0001065;Clortalidona;https://pe.ivademecum.com/principio-activo-clortalidona.html
PA0001069;Clorzoxazona;https://pe.ivademecum.com/principio-activo-clorzoxazona.html
PA0001073;Clotrimazol;https://pe.ivademecum.com/principio-activo-clotrimazol.html
PA0001077;Clozapina;https://pe.ivademecum.com/principio-activo-clozapina.html
PA0001094;Codeína;https://pe.ivademecum.com/principio-activo-codeina.html
PA0001097;Colágeno;https://pe.ivademecum.com/principio-activo-colageno.html
PA0001098;Colchicina;https://pe.ivademecum.com/principio-activo-colchicina.html
PA0001119;Complejo vitamínico B;https://pe.ivademecum.com/principio-activo-complejo-vitaminico-b.html
PA0001124;Condroitinsulfato;https://pe.ivademecum.com/principio-activo-condroitinsulfato.html
PA0001136;Corifolitropina alfa;https://pe.ivademecum.com/principio-activo-corifolitropina-alfa.html
PA0001152;Cromo;https://pe.ivademecum.com/principio-activo-cromo.html
PA0004172;Cumarina;https://pe.ivademecum.com/principio-activo-cumarina.html
PA0001176;Dabigatrán etexilato;https://pe.ivademecum.com/principio-activo-dabigatran-etexilato.html
PA0001178;Dacarbazina;https://pe.ivademecum.com/principio-activo-dacarbazina.html
PA0001180;Dactinomicina;https://pe.ivademecum.com/principio-activo-dactinomicina.html
PA0001182;Dalteparina sódica;https://pe.ivademecum.com/principio-activo-dalteparina-sodica.html
PA0001185;Danazol;https://pe.ivademecum.com/principio-activo-danazol.html
PA0001195;Dasatinib;https://pe.ivademecum.com/principio-activo-dasatinib.html
PA0001198;Daunorrubicina;https://pe.ivademecum.com/principio-activo-daunorrubicina.html
PA0001206;Decitabina;https://pe.ivademecum.com/principio-activo-decitabina.html
PA0001209;Deferasirox;https://pe.ivademecum.com/principio-activo-deferasirox.html
PA0001212;Deflazacort;https://pe.ivademecum.com/principio-activo-deflazacort.html
PA0001213;Degarelix;https://pe.ivademecum.com/principio-activo-degarelix.html
PA0001214;Dehidrocólico ácido;https://pe.ivademecum.com/principio-activo-dehidrocolico-acido.html
PA0001222;Denosumab;https://pe.ivademecum.com/principio-activo-denosumab.html
PA0001244;Desflurano;https://pe.ivademecum.com/principio-activo-desflurano.html
PA0001248;Desloratadina;https://pe.ivademecum.com/principio-activo-desloratadina.html
PA0001249;Desmopresina;https://pe.ivademecum.com/principio-activo-desmopresina.html
PA0001250;Desogestrel;https://pe.ivademecum.com/principio-activo-desogestrel.html
PA0001251;Desogestrel + etinilestradiol;https://pe.ivademecum.com/principio-activo-desogestrel-etinilestradiol.html
PA0001252;Desonida;https://pe.ivademecum.com/principio-activo-desonida.html
PA0001259;Desvenlafaxina;https://pe.ivademecum.com/principio-activo-desvenlafaxina.html
PA0001261;Dexametasona;https://pe.ivademecum.com/principio-activo-dexametasona.html
PA0001270;Dexibuprofeno;https://pe.ivademecum.com/principio-activo-dexibuprofeno.html
PA0001271;Dexketoprofeno;https://pe.ivademecum.com/principio-activo-dexketoprofeno.html
PA0001275;Dexrazoxano;https://pe.ivademecum.com/principio-activo-dexrazoxano.html
PA0001276;Dextrán;https://pe.ivademecum.com/principio-activo-dextran.html
PA0001281;Dextrometorfano;https://pe.ivademecum.com/principio-activo-dextrometorfano.html
PA0001283;Dextropropoxifeno;https://pe.ivademecum.com/principio-activo-dextropropoxifeno.html
PA0001284;Dextrosa;https://pe.ivademecum.com/principio-activo-dextrosa.html
PA0001294;Diazepam;https://pe.ivademecum.com/principio-activo-diazepam.html
PA0001301;Diclofenac;https://pe.ivademecum.com/principio-activo-diclofenac.html
PA0001302;Diclofenac colestiramina;https://pe.ivademecum.com/principio-activo-diclofenac-colestiramina.html
PA0001303;Diclofenac dietilamina;https://pe.ivademecum.com/principio-activo-diclofenac-dietilamina.html
PA0001309;Dicloxacilina;https://pe.ivademecum.com/principio-activo-dicloxacilina.html
PA0001313;Didanosina;https://pe.ivademecum.com/principio-activo-didanosina.html
PA0001317;Dienogest + etinilestradiol;https://pe.ivademecum.com/principio-activo-dienogest-etinilestradiol.html
PA0001323;Dietilamina salicilato;https://pe.ivademecum.com/principio-activo-dietilamina-salicilato.html
PA0001325;Dietilestilbestrol;https://pe.ivademecum.com/principio-activo-dietilestilbestrol.html
PA0001329;Difenhidramina;https://pe.ivademecum.com/principio-activo-difenhidramina.html
PA0001331;Difenilhidantoína;https://pe.ivademecum.com/principio-activo-difenilhidantoina.html
PA0001335;Diflucortolona;https://pe.ivademecum.com/principio-activo-diflucortolona.html
PA0001343;Digoxina;https://pe.ivademecum.com/principio-activo-digoxina.html
PA0001347;Dihidroergocristina;https://pe.ivademecum.com/principio-activo-dihidroergocristina.html
PA0001348;Dihidroergotoxina;https://pe.ivademecum.com/principio-activo-dihidroergotoxina.html
PA0001354;Diltiazem;https://pe.ivademecum.com/principio-activo-diltiazem.html
PA0001357;Dimenhidrinato;https://pe.ivademecum.com/principio-activo-dimenhidrinato.html
PA0001359;Dimeticona;https://pe.ivademecum.com/principio-activo-dimeticona.html
PA0001366;Dimetindeno maleato;https://pe.ivademecum.com/principio-activo-dimetindeno-maleato.html
PA0001370;Diosmina;https://pe.ivademecum.com/principio-activo-diosmina.html
PA0001374;Dipirona;https://pe.ivademecum.com/principio-activo-dipirona.html
PA0001388;Dobutamina;https://pe.ivademecum.com/principio-activo-dobutamina.html
PA0001389;Docetaxel;https://pe.ivademecum.com/principio-activo-docetaxel.html
PA0001394;Domperidona;https://pe.ivademecum.com/principio-activo-domperidona.html
PA0001395;Donepecilo;https://pe.ivademecum.com/principio-activo-donepecilo.html
PA0001396;Dopamina;https://pe.ivademecum.com/principio-activo-dopamina.html
PA0001398;Dorzolamida;https://pe.ivademecum.com/principio-activo-dorzolamida.html
PA0001402;Doxazosín;https://pe.ivademecum.com/principio-activo-doxazosin.html
PA0001405;Doxiciclina;https://pe.ivademecum.com/principio-activo-doxiciclina.html
PA0001408;Doxorrubicina;https://pe.ivademecum.com/principio-activo-doxorrubicina.html
PA0001412;Dronedarona;https://pe.ivademecum.com/principio-activo-dronedarona.html
PA0001417;Drospirenona + estradiol;https://pe.ivademecum.com/principio-activo-drospirenona-estradiol.html
PA0001418;Drospirenona + etinilestradiol;https://pe.ivademecum.com/principio-activo-drospirenona-etinilestradiol.html
PA0001426;Duloxetina;https://pe.ivademecum.com/principio-activo-duloxetina.html
PA0001428;Dutasterida;https://pe.ivademecum.com/principio-activo-dutasterida.html
PA0001431;Econazol;https://pe.ivademecum.com/principio-activo-econazol.html
PA0001434;Edetato cálcico disódico;https://pe.ivademecum.com/principio-activo-edetato-calcico-disodico.html
PA0001439;Efavirenz;https://pe.ivademecum.com/principio-activo-efavirenz.html
PA0001440;Efedrina;https://pe.ivademecum.com/principio-activo-efedrina.html
PA0001441;Eflornitina;https://pe.ivademecum.com/principio-activo-eflornitina.html
PA0001446;Electrolitos orales;https://pe.ivademecum.com/principio-activo-electrolitos-orales.html
PA0001452;Eltrombopag;https://pe.ivademecum.com/principio-activo-eltrombopag.html
PA0001458;Enalapril;https://pe.ivademecum.com/principio-activo-enalapril.html
PA0001461;Enfuvirtida;https://pe.ivademecum.com/principio-activo-enfuvirtida.html
PA0001463;Enoxaparina sódica;https://pe.ivademecum.com/principio-activo-enoxaparina-sodica.html
PA0001467;Entacapona;https://pe.ivademecum.com/principio-activo-entacapona.html
PA0001468;Entecavir;https://pe.ivademecum.com/principio-activo-entecavir.html
PA0001477;Epinastina;https://pe.ivademecum.com/principio-activo-epinastina.html
PA0001479;Epirrubicina;https://pe.ivademecum.com/principio-activo-epirrubicina.html
PA0001491;Ergocalciferol;https://pe.ivademecum.com/principio-activo-ergocalciferol.html
PA0001492;Ergonovina;https://pe.ivademecum.com/principio-activo-ergonovina.html
PA0001493;Ergotamina;https://pe.ivademecum.com/principio-activo-ergotamina.html
PA0001495;Eritromicina;https://pe.ivademecum.com/principio-activo-eritromicina.html
PA0001496;Eritropoyetina;https://pe.ivademecum.com/principio-activo-eritropoyetina.html
PA0001498;Erlotinib;https://pe.ivademecum.com/principio-activo-erlotinib.html
PA0001499;Ertapenem;https://pe.ivademecum.com/principio-activo-ertapenem.html
PA0001508;Escina;https://pe.ivademecum.com/principio-activo-escina.html
PA0001509;Escitalopram;https://pe.ivademecum.com/principio-activo-escitalopram.html
PA0001514;Esomeprazol;https://pe.ivademecum.com/principio-activo-esomeprazol.html
PA0001523;Espironolactona;https://pe.ivademecum.com/principio-activo-espironolactona.html
PA0001527;Estazolam;https://pe.ivademecum.com/principio-activo-estazolam.html
PA0001536;Estradiol;https://pe.ivademecum.com/principio-activo-estradiol.html
PA0001539;Estreptomicina;https://pe.ivademecum.com/principio-activo-estreptomicina.html
PA0001540;Estreptoquinasa;https://pe.ivademecum.com/principio-activo-estreptoquinasa.html
PA0001543;Estriol;https://pe.ivademecum.com/principio-activo-estriol.html
PA0001552;Eszopiclona;https://pe.ivademecum.com/principio-activo-eszopiclona.html
PA0001556;Etambutol;https://pe.ivademecum.com/principio-activo-etambutol.html
PA0001558;Etamsilato;https://pe.ivademecum.com/principio-activo-etamsilato.html
PA0001559;Etanercept;https://pe.ivademecum.com/principio-activo-etanercept.html
PA0001568;Etilefrina;https://pe.ivademecum.com/principio-activo-etilefrina.html
PA0001578;Etinilestradiol;https://pe.ivademecum.com/principio-activo-etinilestradiol.html
PA0001579;Etinilestradiol + gestodeno;https://pe.ivademecum.com/principio-activo-etinilestradiol-gestodeno.html
PA0001584;Etofenamato;https://pe.ivademecum.com/principio-activo-etofenamato.html
PA0001590;Etonogestrel;https://pe.ivademecum.com/principio-activo-etonogestrel.html
PA0001591;Etopósido;https://pe.ivademecum.com/principio-activo-etoposido.html
PA0001593;Etoricoxib;https://pe.ivademecum.com/principio-activo-etoricoxib.html
PA0001597;Etravirina;https://pe.ivademecum.com/principio-activo-etravirina.html
PA0001609;Everolimús;https://pe.ivademecum.com/principio-activo-everolimus.html
PA0001610;Exemestano;https://pe.ivademecum.com/principio-activo-exemestano.html
PA0001611;Exenatida;https://pe.ivademecum.com/principio-activo-exenatida.html
PA0001617;Ezetimibe;https://pe.ivademecum.com/principio-activo-ezetimibe.html
PA0001627;Factor IX;https://pe.ivademecum.com/principio-activo-factor-ix.html
PA0001631;Factor VIII;https://pe.ivademecum.com/principio-activo-factor-viii.html
PA0001637;Famotidina;https://pe.ivademecum.com/principio-activo-famotidina.html
PA0001650;Felodipino;https://pe.ivademecum.com/principio-activo-felodipino.html
PA0001655;Fenazopiridina;https://pe.ivademecum.com/principio-activo-fenazopiridina.html
PA0001668;Fenilefrina;https://pe.ivademecum.com/principio-activo-fenilefrina.html
PA0001672;Feniltoloxamina;https://pe.ivademecum.com/principio-activo-feniltoloxamina.html
PA0001676;Feniramina;https://pe.ivademecum.com/principio-activo-feniramina.html
PA0001677;Fenobarbital;https://pe.ivademecum.com/principio-activo-fenobarbital.html
PA0001678;Fenofibrato;https://pe.ivademecum.com/principio-activo-fenofibrato.html
PA0001684;Fenoterol;https://pe.ivademecum.com/principio-activo-fenoterol.html
PA0001690;Fenoximetilpenicilina;https://pe.ivademecum.com/principio-activo-fenoximetilpenicilina.html
PA0001695;Fentanilo;https://pe.ivademecum.com/principio-activo-fentanilo.html
PA0001710;Fexofenadina;https://pe.ivademecum.com/principio-activo-fexofenadina.html
PA0001720;Filgrastim;https://pe.ivademecum.com/principio-activo-filgrastim.html
PA0001722;Finasteride;https://pe.ivademecum.com/principio-activo-finasteride.html
PA0001723;Fingolimod;https://pe.ivademecum.com/principio-activo-fingolimod.html
PA0001727;Fitomenadiona;https://pe.ivademecum.com/principio-activo-fitomenadiona.html
PA0001729;Flavoxato;https://pe.ivademecum.com/principio-activo-flavoxato.html
PA0001740;Fluconazol;https://pe.ivademecum.com/principio-activo-fluconazol.html
PA0001741;Fludarabina;https://pe.ivademecum.com/principio-activo-fludarabina.html
PA0001742;Fludrocortisona;https://pe.ivademecum.com/principio-activo-fludrocortisona.html
PA0001745;Flufenazina;https://pe.ivademecum.com/principio-activo-flufenazina.html
